year,month,sentiment,processed_full_review
2020,2,Positive,ridicul small r h seat belt busi class seat dream liner thrill sia introduc perth singapor rout travel time last month occas found almost imposs attach left hand shoulder strap buckl assembl small inch long left hand strap nestl along lower right hip admit senior citizen larg build but year fli never seen poor ergonom design sia got wrong but appear uninterest feedback issu comparison sia busi class seat perfect lap strap meet bodi
2020,1,Positive,excel servic but food could better usual sq excel servic no deni food way forward back not great edibl say sq better food wine great champagn excel
2020,1,Positive,singapor airlin singapor airlin alway provid excel servic whether fli economi premium economi higher categori qualiti servic food much higher qualiti north american airlin tv screen definit high definit side seat configur aircraft reduc space economi passeng short hop no problem unfortun airlin charg seat select
2020,1,Negative,didsapoint delay luggag flew christma eve told one bag arriv assur would next flight deliv next morn clearli lie send us away christma present contact number provid nobodi would answer tri probabl told kid assur would come long stori short day later receiv call say flight day would deliv afternoon lost day holiday wait around bag go no compens offer email ask refund almost spend emerg thing offer complain refus demand full compens gave full refund plu duti free troubl perspect paid ticket could flown europ much expect better servic cost ticket additionali expect loos day holiday ruin christma kid first last time use singaporeair go back nz airlin flown mani time without incid
2020,1,Positive,servic food entertain excel great airlin cabin crew could not better good food good choic entertain aircraft young model comfort
2020,1,Positive,long haul servic plu no long haul flight easi but sa offer great servic friendli staff begin end liter champagn welcom set tone hospit excel throughout premium economi offer step comfort seat space overal get feet wonder
2020,1,Negative,meh probabl least favorit airlin flown lot part flight attend help minu one two but busi seat uncomfort unless row ca lay straight sleep flat diagon angl eat stiff neck end flight sit diagon angl return home complimentari busi class wifi would work flight attend help troubl shoot minut point wifi say mind pay sorri no wifi complimentari busi class not give airlin money airlin realli gone downhil probabl wo fli
2020,1,Positive,alway first choic live travel singapor asian countri done lot fli though singapor airlin experi year ago great much free alcohol soccer team board never disappoint sia airfar no fli singapor airlin willingli pay differ cabin crew invari friendli polit courteou talk but rather kneel look stop visit bit airlin seat go sia seat pretti decent blanket pillow add comfort cleanli aisl bathroom good airlin get airlin food certainli restaur food but good ever onboard whether request asian vegetarian indian vegetarian singaporean know cook prize end journey beauti changi airport enchant singapor whole
2020,1,Positive,land smooth true good pilot land depend skill not even feel plane land frankfurt mani thank captain kelvin flew singapor frankfurt jan realli proud flown sq like home away home drink aplenti food good thank sq
2020,1,Positive,great airlin would use satisfi singapor airway flight la angel singapor would fli no problem make reserv check la angel singapor smooth board process quick effici plane modern clean everyth work properli flight attend dealt profession help friendli spoke excel english cabin announc understand good entertain choic food adequ good like choic japanes european meal dinner flight singapor harder necessari person front fulli reclin seat food tray actual headrest made difficult meal singapor airlin flash messag entertain screen ask peopl rais seat meal servic person front glad not happen flight lo angel transfer tokyo smooth singapor lo angel transfer rout not clear could go upstair secur back downstair gate path back gate unclear flight arriv schedul earli deplan smooth effici would fli singapor airlin
