year,month,processed_full_review,sentiment
2023,3,second last row seat boe aircraft drop tv screen anoth show lego world cramp uncomfort durat flight although seat would ok smaller size passeng least occas seat adjoin seat flight,Neutral
2023,2,use ambival singapor airlin but fli asiana busi class realis good singapor airlin sq take care asiana even busi class mere provid transport place best airlin flown,Positive
2023,3,terribl experi singapor airlin want share happen warn short book roundtrip biz class ticket bali head wakatobi cost got call yesterday say return cancel book never book airlin,Negative
2023,3,good drawback sq compar airlin sq flight attend seem avoid clean toilet less frequent less thorough sure compar major airlin mostli good except toilet clean,Neutral
2023,3,experi start check no queue busi class clear secur head busi class loung find great select food drink includ servic noth pay trip use two plane top notch busi class,Positive
2022,7,seat no but time come put order bowl noodl dinner inform first class find total unaccept though email twice sinc juli nobodi bother repli system unaccept servic,Negative
2023,3,month still one flight manchest believ twice price heathrow with choic flight wow talk peopl north also find big chor travel mile get flight flight,Negative
2023,3,first walk even though plane littl older still look impress spaciou busi class seat plenti storag lay flat although slightli odd layout bed littl hard staff fantast help friendli but food plane staff great but food terribl,Positive
2023,3,real reduct class earlier flight age boe drop tv screen annoy discov alloc seat not adjac expect sorri comput select sorri cut us averag,Neutral
2023,3,easi check line head airport airlin counter assist baggag help staff soon wend way departur effici quick board process happi seat e comfort adequ good experi flight,Positive
2023,3,flight first itinenari singapor brussel via milan malpensa left changi aiport close midnight concern slightli tight connect milan opt pay littl extra seat forward zone unexpectedli comfort flight,Positive
2023,3,flew use class busi london singapor economi singapor sydney premium economi return journey great commun flight excel servic check desk airport loung cabin crew worth pay fabul servic,Positive
2022,8,extrem disappoint experi singapor airlin holiday plan chang need make chang date time flight but appear imposs complet separ occas call singapor book nightmar,Negative
2023,3,loung disappoint felt untidi food offer board disjoint hand three differ crew member suit nice but leather felt dirti staff far top not feel genuin disappoint first class experi,Negative
2023,3,return flight london premium economi time almost flown daylight oppos overnight go changi amaz airport sail aspect get gate howev man direct board microphon fuss part,Neutral
2023,3,disappoint flight thought singapor airlin gold standard ordinari took time great late night flight arriv ahead schedul premium economi small cabin seat but not much fuss,Neutral
2023,3,wed cancel but bought base level fare australia uk although not entitl refund gave us full refund admittedli number call kind refund us,Positive
2023,2,book busi class flight month advanc seat got confirm month advanc proof turn airport hour earlier airlin given seat anoth no seat avail forc fli economi overnight book busi class flight got forc fli economi,Negative
2022,8,flew premium eco germani australia allow way back economi class but got told could upgrad want even add addict luggag flexi ticket would abl chang date tri ca add extra baggag,Negative
2023,1,made redempt book prompt updat profil receiv alert new redempte profil creat limit nomine system use last allow call custom servic told email call centr soooooo month wait but no resolut,Negative
2023,3,last leg flight home brisban layov singapor changai due connect flight jfk ny late singapor airlin rebook us due email us morn flight let us know noy last flight home holiday excel servic,Positive
2023,3,excit go first time id never flown one howev taint alreadi receiv email morn say rebook onward connect singapor changai brisban intern excit go but plane alreadi delay,Positive
2023,2,long haul flight alway hard task economi even though compani great servic alway excel standard economi seat not comfort place sit plane clean insid long flight economi excel servic,Positive
2023,3,time flown singapor airlin still enjoy servic flight brisban time reserv seat given k anyon els seat row spread nice servic fli europ leg brisban singapor alway good servic,Positive
2023,3,detail trip march flew delta jfk order connect singapor airlin due arriv march arriv jfk way collect luggag saw singapor desk area decid ground staff singapor airlin incompet,Negative
2023,3,bit disappoint today long cold flight take realli thick winter trouser jacket sock etc top jacket long skirt trainer thin airlin blanket not enough meal serv qualiti serv apart hungri lot cold poor journey today,Negative
2023,3,heard great thing but servic qualiti seat far inferior ba food terribl believ differ economi poor slow servic no flight sock eyeshad etc would not recommend basi flight realli disappoint go ba,Negative
2023,2,realli terribl bad experi singapor air line never recommend return ticket bad situat miss flight but cancel return flight amritsar sydney month surpris without send mail cancel flight,Negative
